DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
NARIÑO,PASTO (CT),52001000,CARTA EXTORSIVA,23/01/2020,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,CARTA EXTORSIVA,08/05/2020,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,CARTA EXTORSIVA,10/10/2020,FEMENINO,ADULTOS,1
NARIÑO,POTOSÍ,52560000,CARTA EXTORSIVA,25/08/2020,FEMENINO,ADULTOS,1
NARIÑO,RICAURTE,52612000,CARTA EXTORSIVA,10/07/2020,FEMENINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,CARTA EXTORSIVA,16/10/2020,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,CARTA EXTORSIVA,02/12/2020,FEMENINO,ADULTOS,1
NARIÑO,SAN LORENZO,52687000,CARTA EXTORSIVA,07/10/2020,MASCULINO,ADULTOS,1
NARIÑO,TANGUA,52788000,CARTA EXTORSIVA,28/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,ABREGO,54003000,CARTA EXTORSIVA,22/11/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,13/02/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,14/02/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,16/04/2020,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,04/05/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,08/05/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,23/06/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,21/08/2020,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,CARTA EXTORSIVA,10/12/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL ZULIA,54261000,CARTA EXTORSIVA,04/08/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,CARTA EXTORSIVA,23/07/2020,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,SAN CALIXTO,54670000,CARTA EXTORSIVA,03/06/2020,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TOLEDO,54820000,CARTA EXTORSIVA,27/01/2020,NO REPORTA,NO REPORTA,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,CARTA EXTORSIVA,15/10/2020,MASCULINO,ADULTOS,1
PUTUMAYO,ORITO,86320000,CARTA EXTORSIVA,09/11/2020,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,CARTA EXTORSIVA,27/10/2020,MASCULINO,ADULTOS,1
QUINDÍO,CIRCASIA,63190000,CARTA EXTORSIVA,21/09/2020,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,CARTA EXTORSIVA,28/10/2020,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,CARTA EXTORSIVA,15/12/2020,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,CARTA EXTORSIVA,23/04/2020,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,CARTA EXTORSIVA,14/11/2020,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,CARTA EXTORSIVA,28/11/2020,FEMENINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,CARTA EXTORSIVA,30/12/2020,MASCULINO,ADULTOS,1
SANTANDER,CIMITARRA,68190000,CARTA EXTORSIVA,29/09/2020,MASCULINO,ADULTOS,1
SANTANDER,GIRÓN,68307000,CARTA EXTORSIVA,12/09/2020,MASCULINO,ADOLESCENTES,1
SANTANDER,LEBRIJA,68406000,CARTA EXTORSIVA,12/07/2020,MASCULINO,ADULTOS,1
SUCRE,GALERAS,70235000,CARTA EXTORSIVA,09/03/2020,MASCULINO,ADULTOS,1
SUCRE,GUARANDA,70265000,CARTA EXTORSIVA,02/05/2020,MASCULINO,ADULTOS,1
SUCRE,SAN LUIS DE SINCÉ,70742000,CARTA EXTORSIVA,28/01/2020,MASCULINO,ADULTOS,1
SUCRE,TOLÚ VIEJO,70823000,CARTA EXTORSIVA,28/10/2020,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,CARTA EXTORSIVA,08/04/2020,MASCULINO,ADULTOS,1
VALLE,ANDALUCÍA,76036000,CARTA EXTORSIVA,09/01/2020,MASCULINO,ADULTOS,1
VALLE,ANSERMANUEVO,76041000,CARTA EXTORSIVA,28/12/2020,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,13/04/2020,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,01/08/2020,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,11/08/2020,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,24/08/2020,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,30/09/2020,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,18/10/2020,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,27/10/2020,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,16/11/2020,FEMENINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,CARTA EXTORSIVA,03/12/2020,MASCULINO,ADULTOS,1
VALLE,BUGALAGRANDE,76113000,CARTA EXTORSIVA,21/02/2020,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,CARTA EXTORSIVA,27/08/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,13/01/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,15/01/2020,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,07/02/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,13/02/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,20/02/2020,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,24/02/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,25/02/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,12/05/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,26/05/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,24/06/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,20/07/2020,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,24/09/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,21/10/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,02/11/2020,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,04/11/2020,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,08/11/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,25/11/2020,FEMENINO,MENORES,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,27/11/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,28/11/2020,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CARTA EXTORSIVA,23/12/2020,FEMENINO,ADULTOS,1
VALLE,CARTAGO,76147000,CARTA EXTORSIVA,30/11/2020,MASCULINO,ADULTOS,1
VALLE,DAGUA,76233000,CARTA EXTORSIVA,23/10/2020,NO REPORTA,NO REPORTA,1
VALLE,EL CERRITO,76248000,CARTA EXTORSIVA,02/01/2020,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,CARTA EXTORSIVA,09/11/2020,MASCULINO,ADULTOS,1
VALLE,FLORIDA,76275000,CARTA EXTORSIVA,05/06/2020,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,CARTA EXTORSIVA,02/02/2020,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,CARTA EXTORSIVA,30/04/2020,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,CARTA EXTORSIVA,27/07/2020,FEMENINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,CARTA EXTORSIVA,12/08/2020,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,CARTA EXTORSIVA,16/09/2020,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,CARTA EXTORSIVA,29/10/2020,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,CARTA EXTORSIVA,11/11/2020,MASCULINO,ADULTOS,1
VALLE,RIOFRÍO,76616000,CARTA EXTORSIVA,05/07/2020,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,CARTA EXTORSIVA,08/06/2020,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CARTA EXTORSIVA,03/08/2020,FEMENINO,ADULTOS,1
VALLE,SEVILLA,76736000,CARTA EXTORSIVA,18/10/2020,MASCULINO,ADULTOS,1
VALLE,TORO,76823000,CARTA EXTORSIVA,02/04/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,18/04/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,14/05/2020,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,28/05/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,24/08/2020,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,24/08/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,16/09/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,22/10/2020,FEMENINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,03/11/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,12/11/2020,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,CARTA EXTORSIVA,17/12/2020,MASCULINO,ADULTOS,1
VALLE,VIJES,76869000,CARTA EXTORSIVA,12/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ALEJANDRÍA,5021000,DIRECTA,18/05/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,AMALFI,5031000,DIRECTA,07/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,AMALFI,5031000,DIRECTA,06/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,5034000,DIRECTA,03/05/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,5034000,DIRECTA,11/06/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ANGELÓPOLIS,5036000,DIRECTA,21/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ANORÍ,5040000,DIRECTA,01/10/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,ANORÍ,5040000,DIRECTA,02/10/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,12/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,18/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,20/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,01/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,08/02/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,23/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,12/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,01/04/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,04/04/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,05/05/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,26/06/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,01/07/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,17/07/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,30/07/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,01/08/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,05/08/2020,MASCULINO,MENORES,1
ANTIOQUIA,BELLO,5088000,DIRECTA,13/08/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,17/08/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,24/08/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,03/09/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,23/09/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,03/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,06/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,07/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,13/10/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,5088000,DIRECTA,14/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,20/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,27/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,30/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,02/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,12/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,17/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,24/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,01/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,01/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,03/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,08/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,09/12/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,BELLO,5088000,DIRECTA,18/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,20/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,DIRECTA,28/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELMIRA,5086000,DIRECTA,17/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BETANIA,5091000,DIRECTA,05/02/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,CÁCERES,5120000,DIRECTA,15/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,5120000,DIRECTA,16/04/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,5120000,DIRECTA,27/09/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,CÁCERES,5120000,DIRECTA,03/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,5120000,DIRECTA,18/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,5129000,DIRECTA,30/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,CAMPAMENTO,5134000,DIRECTA,27/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,23/01/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,30/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,11/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,22/04/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,02/06/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,15/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,02/09/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,03/09/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,27/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,29/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,DIRECTA,07/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,5172000,DIRECTA,29/04/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,5172000,DIRECTA,08/11/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,COCORNÁ,5197000,DIRECTA,17/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,DIRECTA,15/01/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,COPACABANA,5212000,DIRECTA,28/05/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,COPACABANA,5212000,DIRECTA,30/06/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,DIRECTA,20/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,DON MATÍAS,5237000,DIRECTA,04/08/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,EBÉJICO,5240000,DIRECTA,30/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,DIRECTA,01/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,DIRECTA,26/10/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,EL BAGRE,5250000,DIRECTA,28/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,EL CARMEN DE VIBORAL,5148000,DIRECTA,27/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ENVIGADO,5266000,DIRECTA,10/09/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ENVIGADO,5266000,DIRECTA,04/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,FREDONIA,5282000,DIRECTA,11/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,FRONTINO,5284000,DIRECTA,21/06/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,FRONTINO,5284000,DIRECTA,22/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,DIRECTA,14/02/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,DIRECTA,05/08/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,DIRECTA,15/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,DIRECTA,03/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,DIRECTA,25/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,GRANADA,5313000,DIRECTA,31/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,GRANADA,5313000,DIRECTA,22/10/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,GUARNE,5318000,DIRECTA,13/02/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,21/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,22/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,27/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,28/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,08/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,11/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,16/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,22/07/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,15/08/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,27/08/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,05/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,26/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,08/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,10/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,14/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,DIRECTA,22/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,ITUANGO,5361000,DIRECTA,11/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,JERICÓ,5368000,DIRECTA,03/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,5440000,DIRECTA,17/05/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MARINILLA,5440000,DIRECTA,12/12/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MARINILLA,5440000,DIRECTA,19/12/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,07/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,08/01/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,10/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,10/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,13/01/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,18/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,18/01/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,23/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,28/01/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,30/01/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,30/01/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,01/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,03/02/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,04/02/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,05/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,07/02/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,08/02/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,08/02/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,11/02/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,12/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,16/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,18/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,20/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,23/02/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,23/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,28/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,29/02/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,02/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,05/03/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,07/03/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,10/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,12/03/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,13/03/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,14/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,15/03/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,17/03/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,18/03/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,19/03/2020,NO REPORTA,NO REPORTA,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,24/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,26/03/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,31/03/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,DIRECTA,01/04/2020,FEMENINO,ADULTOS,1
